build_failed,NC,src_churn,test_churn,ConfigF,FilesA,FilesD,FilesM,srcF,docF,otherF,NUC,elapsed_days,same_committer,proj_fail_rate_history,proj_fail_rate_recent,comm_fail_rate_history,comm_fail_rate_recent,NDEV,prev_build_result,day_week,classif_build,TFC,BMsg,maintC,fixC,buildF,mergeC,NS,ND,EXP,entropy,Assertion Roulette,Conditional Test Logic,Constructor Initialization,CyclomaticComplexity,DataClass,DeadCode,Duplicate Assert,DuplicatedCode,Eager Test,EmptyTest,Exception Catching Throwing,ExcessiveParameterList,General Fixture,GodClass,IgnoredTest,Lazy Test,LooseCoupling,Magic Number Test,Mystery Guest,NPathComplexity,Print Statement,Redundant Assertion,Resource Optimism,Sensitive Equality,Sleepy Test,TooManyFields,TooManyMethods,Unknown Test
1,1,0,0,0,0,0,2,0,0,2,2,0,1,0.216385241,0.000625391,0.18,0.2,1,1,4,1,1,4.631728212,0,0,0,0,1,2,200,0.35335934,25,25,23,66,76,67,24,20,8,0,25,26,18,21,9,8,0,23,0,28,0,0,0,25,24,19,22,23
0,4,0,0,0,0,1,5,0,0,6,4,0,0,0.216875,0.000625,0.18,0,1,1,4,0,1,7.436031301,0,1,0,1,1,3,250,0.6894115,24,24,25,66,76,67,24,20,9,0,24,26,16,21,13,9,0,24,0,28,0,0,0,24,24,19,22,24
0,2,0,0,0,0,1,3,0,0,4,3,0,1,0.216739538,0.00062461,0.179282869,0,1,0,4,0,1,5.964340904,0,0,0,0,1,2,251,1.2282015,25,25,25,66,76,67,25,20,8,0,24,26,22,21,5,9,0,25,0,28,0,0,0,23,20,19,22,14
0,2,0,0,0,0,0,2,0,0,2,2,0,1,0.216604245,0.00062422,0.178571429,0,1,0,4,0,1,6.737266289,0,2,0,0,1,2,252,0.8112781,22,22,24,66,76,67,22,20,9,0,19,26,14,21,7,9,0,22,0,28,0,0,0,15,19,19,22,22
0,1,0,0,0,0,0,3,0,0,3,3,0,0,0.21646912,0.00062383,0.184079602,0.2,1,0,4,2,1,4.390299394,0,1,0,0,1,3,201,1.3709506,25,17,24,66,76,67,22,20,9,0,25,26,20,21,8,9,0,25,0,28,0,0,0,16,17,19,22,21
0,1,0,0,0,0,0,2,0,0,2,2,0,1,0.216334165,0.000623441,0.183168317,0.2,1,0,4,2,2,4.653596933,0,1,0,0,1,2,202,1,25,23,23,66,76,67,23,20,8,0,23,26,24,21,22,9,0,24,0,28,0,0,0,23,23,19,22,23
0,1,0,0,0,0,0,1,0,0,1,1,0,0,0.216199377,0.000623053,0.102040816,0,1,0,4,2,1,6.341157414,0,1,0,0,1,1,49,0,23,23,25,66,76,67,23,20,9,0,23,26,23,21,5,9,0,23,0,28,0,0,0,23,23,19,22,23
1,1,0,0,0,0,0,3,0,0,3,1,0,1,0.216064757,0.000622665,0.1,0,1,0,4,7,1,6.860214334,0,0,0,0,1,1,50,1.3346791,25,25,24,66,76,67,24,20,8,0,25,26,23,21,17,8,0,24,0,28,0,0,0,10,25,19,22,24
0,2,0,0,0,0,0,3,0,0,3,1,0,0,0.216552582,0.000622278,0.177865613,0,1,1,4,0,2,5.549082018,0,0,0,0,1,2,253,1.5849625,25,24,24,66,76,67,24,20,9,0,25,26,19,21,23,9,0,25,0,28,0,0,0,15,8,19,22,24
1,1,0,0,0,0,0,1,0,0,1,1,0,0,0.21641791,0.000621891,0.117647059,0,1,0,4,1,1,6.421016953,0,0,0,0,1,1,51,0,25,23,25,66,76,67,25,20,8,0,25,26,22,21,2,8,0,23,0,28,0,0,0,11,18,19,22,23
0,1,0,0,0,0,0,2,0,0,2,2,0,0,0.21690491,0.000621504,0.177165354,0,1,1,4,7,2,6.771910687,0,0,0,0,1,2,254,0.8890349,25,20,22,66,76,67,25,20,9,0,24,26,23,21,25,9,0,25,0,28,0,0,0,19,19,19,22,25
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.216770186,0.000621118,0.176470588,0,1,0,4,3,0,4.074333443,0,0,0,1,0,0,255,0,25,25,23,66,76,67,22,20,9,0,25,26,23,21,15,9,0,24,0,28,0,0,0,22,25,19,22,22
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.21663563,0.000620732,0.17578125,0,1,0,4,3,0,4.611172831,0,0,0,1,0,0,256,0,25,23,24,66,76,67,25,20,6,0,23,26,22,21,13,8,0,22,0,28,0,0,0,23,17,19,22,15
1,1,0,0,0,0,0,1,0,0,1,1,0,0,0.216501241,0.000620347,0.134615385,0,1,0,4,2,1,5.801602634,0,1,0,0,1,1,52,0,24,23,25,66,76,67,24,20,8,0,24,26,24,21,4,9,0,24,0,28,0,0,0,11,17,19,22,14
1,1,0,0,0,0,0,1,0,0,1,1,0,0,0.216986981,0.000619963,0.18226601,0.2,1,1,4,7,1,6.799039824,0,0,0,0,1,1,203,0,25,24,25,66,76,67,24,20,9,0,25,26,20,21,17,9,0,25,0,28,0,0,0,24,25,19,22,24
1,1,0,0,0,0,0,1,0,0,1,1,0,1,0.217472119,0.000619579,0.18627451,0.2,1,1,4,7,1,6.058214301,0,0,0,0,1,1,204,0,25,24,23,66,76,67,25,20,9,0,24,26,20,21,25,9,0,25,0,28,0,0,0,24,19,19,22,25
0,1,0,0,0,0,0,4,0,0,4,4,0,0,0.217956656,0.000619195,0.150943396,0,1,1,4,4,1,4.444529813,0,0,0,0,1,1,53,1.4813976,25,23,25,66,76,67,25,20,9,0,22,26,20,21,5,9,0,25,0,28,0,0,0,7,22,19,22,23
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.217821782,0.000618812,0.198412698,0,1,0,4,3,0,4.072756542,0,0,0,1,0,0,126,0,25,25,24,66,76,67,24,20,6,0,25,26,21,21,3,9,0,24,0,28,0,0,0,25,16,19,22,24
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.217687075,0.000618429,0.175097276,0,1,0,4,3,0,4.347176987,1,0,0,1,0,0,257,0,24,23,24,66,76,67,24,20,9,0,20,26,18,21,5,9,0,25,0,28,0,0,0,12,19,19,22,13
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.217552534,0.000618047,0.174418605,0,1,0,4,2,0,3.897420489,0,1,0,1,0,0,258,0,25,21,24,66,76,67,23,20,7,0,21,26,24,21,19,9,0,25,0,28,0,0,0,18,21,19,22,19
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.217766811,0.000616903,0.190243902,0.2,1,1,4,3,0,2.977137147,0,0,0,1,0,0,205,0,25,24,24,66,76,67,24,20,9,0,25,26,13,21,15,9,0,25,0,28,0,0,0,21,21,19,22,21
0,1,0,0,0,0,0,1,0,0,1,1,0,1,0.217632552,0.000616523,0.189320388,0.2,1,0,4,1,1,6.250749031,0,0,0,0,1,1,206,0,25,14,24,66,76,67,24,20,9,0,23,26,11,21,22,9,0,23,0,28,0,0,0,10,14,19,22,22
0,1,0,0,0,0,0,2,0,0,2,2,0,1,0.21749846,0.000616143,0.188405797,0.2,1,0,4,7,1,4.507995396,0,0,0,0,1,2,207,0.31599712,25,23,22,66,76,67,25,20,9,0,24,26,19,21,20,9,0,24,0,28,0,0,0,11,23,19,22,20
0,1,0,0,0,0,7,0,0,0,7,7,0,1,0.217364532,0.000615764,0.1875,0.2,1,0,4,7,3,6.735444642,0,0,0,0,1,2,208,2.6841974,24,21,25,66,76,67,24,20,5,0,21,26,20,21,9,9,0,24,0,28,0,0,0,17,21,19,22,12
0,1,0,0,0,0,0,1,0,0,1,1,0,1,0.217230769,0.000615385,0.186602871,0.2,1,0,4,2,1,2.863361898,0,1,0,0,1,1,209,0,23,22,25,66,76,67,23,20,9,0,21,26,23,21,12,9,0,23,0,28,0,0,0,20,21,19,22,20
0,1,0,0,0,0,0,1,0,0,1,1,0,1,0.217097171,0.000615006,0.185714286,0.2,1,0,4,2,1,3.109991077,0,1,0,0,1,1,210,0,25,20,25,66,76,67,24,20,9,0,25,26,21,21,10,9,0,25,0,28,0,0,0,20,25,19,22,17
1,1,0,0,0,0,0,1,0,0,1,1,0,1,0.216963737,0.000614628,0.184834123,0.2,1,0,4,7,1,4.51414853,0,0,0,0,1,1,211,0,25,25,21,66,76,67,25,20,8,0,25,26,20,21,9,8,0,24,0,28,0,0,0,16,25,19,22,16
1,1,0,0,0,0,0,3,0,0,3,3,0,1,0.217444717,0.000614251,0.188679245,0.2,1,1,4,7,1,5.15703804,0,0,0,0,1,3,212,1.4740417,25,20,25,66,76,67,24,20,7,0,25,26,21,21,4,7,0,25,0,28,0,0,0,17,25,19,22,19
0,1,0,0,0,0,0,1,0,0,1,1,0,1,0.217925107,0.000613874,0.192488263,0.2,1,1,4,2,1,3.620307242,0,1,0,0,1,1,213,0,24,23,25,66,76,67,23,20,8,0,23,26,24,21,20,9,0,24,0,28,0,0,0,23,23,19,22,23
0,1,0,0,0,0,0,1,0,0,1,1,0,1,0.217791411,0.000613497,0.191588785,0.2,1,0,4,7,1,5.48790793,0,0,0,0,1,1,214,0,24,20,25,66,76,67,22,20,8,0,24,26,23,21,15,8,0,24,0,28,0,0,0,18,24,19,22,20
1,2,0,0,0,0,0,3,0,0,3,3,0,0,0.217657879,0.000613121,0.148148148,0,1,0,0,2,1,4.275321129,0,1,0,0,1,2,54,1.4355205,25,25,25,66,76,67,25,20,8,0,23,26,20,21,21,8,0,25,0,28,0,0,0,23,23,19,22,25
1,1,0,0,0,0,0,2,0,0,2,1,0,0,0.218137255,0.000612745,0.190697674,0.2,1,1,5,7,1,6.042462615,0,0,0,0,1,2,215,0.9976876,25,22,25,66,76,67,25,20,7,0,25,26,23,21,7,8,0,23,0,28,0,0,0,5,22,19,22,19
0,1,0,0,0,0,0,1,0,0,1,1,0,1,0.218616044,0.00061237,0.194444444,0.2,1,1,5,7,1,4.90492551,0,0,0,0,1,1,216,0,24,21,25,66,76,67,24,20,7,0,24,26,18,21,6,7,0,20,0,28,0,0,0,19,21,19,22,22
1,1,0,0,0,0,1,2,0,0,3,3,0,1,0.218482252,0.000611995,0.193548387,0.2,1,0,5,4,2,6.879566638,0,0,0,0,1,1,217,1.5798917,25,20,23,66,76,67,25,20,9,0,17,26,19,21,8,9,0,24,0,28,0,0,0,16,17,19,22,16
0,1,0,0,0,0,0,5,0,0,5,3,0,0,0.218960245,0.000611621,0.173745174,0,1,1,5,7,1,5.394675977,0,0,0,0,1,1,259,1.9960036,25,24,24,66,76,67,25,20,9,0,23,26,7,21,25,9,0,25,0,28,0,0,0,22,22,19,22,25
0,1,0,0,0,0,0,1,0,0,1,1,0,1,0.218826406,0.000611247,0.173076923,0,1,0,5,2,1,3.72046813,0,1,0,0,1,1,260,0,22,22,24,66,76,67,22,20,8,0,22,26,8,21,6,8,0,23,0,28,0,0,0,14,22,19,22,9
0,1,0,0,0,0,0,2,0,0,2,2,0,0,0.218692731,0.000610874,0.197247706,0.2,1,0,5,2,1,3.298071941,0,1,0,0,1,2,218,0.7219281,25,25,24,66,76,67,24,20,8,0,25,26,17,21,11,8,0,24,0,28,0,0,0,21,25,19,22,24
0,1,5,0,0,0,0,2,1,0,1,2,0,0,0.218559219,0.000610501,0.285714286,0.6,1,0,5,4,2,6.912238122,0,0,0,0,2,2,175,0.86312056,25,22,25,66,76,65,25,19,8,0,25,26,20,22,24,8,0,24,0,27,0,0,0,13,18,19,22,24
0,1,0,0,0,0,0,1,0,0,1,1,0,0,0.218292683,0.000609756,0.196347032,0.2,1,0,5,2,1,3.35097437,0,1,0,0,1,1,219,0,25,17,25,66,76,67,24,20,9,0,25,26,23,21,24,9,0,25,0,28,0,0,0,10,25,19,22,24
0,2,0,0,0,0,0,5,0,0,5,3,0,0,0.218159659,0.000609385,0.172413793,0,1,0,5,0,1,6.298420185,0,2,0,0,1,1,261,1.8000939,24,23,23,66,76,67,23,20,8,0,23,26,23,21,5,9,0,24,0,28,0,0,0,23,23,19,22,23
0,1,0,0,0,0,0,1,0,0,1,1,0,0,0.218026797,0.000609013,0.195454545,0.2,1,0,5,2,1,2.727358026,0,1,0,0,1,1,220,0,23,22,24,66,76,67,23,20,8,0,20,26,24,21,23,8,0,23,0,28,0,0,0,19,12,19,22,25
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.217894096,0.000608643,0.2,0.2,1,0,5,2,0,4.162699247,0,1,0,1,0,0,5,0,25,15,22,66,76,67,22,20,9,0,25,26,18,21,19,9,0,25,0,28,0,0,0,7,9,19,22,23
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.21836983,0.000608273,0.196850394,0,1,1,5,3,0,4.136289696,1,0,0,1,0,0,127,0,25,21,24,66,76,67,22,20,9,0,25,26,24,21,1,9,0,25,0,28,0,0,0,6,21,19,22,13
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.218237082,0.000607903,0.194570136,0.2,1,0,5,3,0,2.975170305,0,0,0,1,0,0,221,0,25,21,25,66,76,67,25,20,6,0,25,26,15,21,16,6,0,23,0,28,0,0,0,21,23,19,22,16
0,1,0,0,0,0,0,2,0,0,2,1,0,1,0.218104496,0.000607533,0.193693694,0.2,1,0,5,2,1,5.509282003,0,1,0,0,1,1,222,0.99107605,24,24,25,66,76,67,23,20,6,0,24,26,6,21,8,6,0,22,0,28,0,0,0,24,20,19,22,22
0,1,0,0,0,0,0,2,0,0,2,1,0,0,0.21797207,0.000607165,0.171755725,0,1,0,5,2,1,6.093812226,0,1,0,0,1,1,262,0.72192806,25,25,25,66,76,67,25,20,9,0,22,26,20,21,7,9,0,25,0,28,0,0,0,22,13,19,22,25
0,1,0,0,0,0,0,2,0,0,2,2,0,1,0.217839806,0.000606796,0.171102662,0,1,0,5,7,2,6.241291719,0,0,0,0,1,2,263,0.17765348,24,23,25,66,76,67,24,20,8,0,23,26,24,21,2,8,0,17,0,28,0,0,0,13,23,19,22,18
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.217575758,0.000606061,0.125,0,1,0,5,3,0,4.450729741,0,0,0,1,0,0,8,0,25,22,24,66,76,67,21,20,9,0,25,26,23,21,12,9,0,25,0,28,0,0,0,16,22,19,22,12
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.217443973,0.000605694,0.192825112,0.2,1,0,5,3,0,3.966125972,0,0,0,1,0,0,223,0,25,25,24,66,76,67,17,20,9,0,25,26,24,21,16,9,0,22,0,28,0,0,0,25,23,19,22,16
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.216918429,0.00060423,0.192982456,0.2,1,0,5,2,0,4.315345296,0,1,0,1,0,0,114,0,26,26,26,69,77,68,26,21,10,0,24,26,25,21,20,10,0,26,0,29,0,0,0,24,24,19,22,24
0,1,0,0,0,0,0,1,0,0,1,1,0,0,0.21678744,0.000603865,0.191964286,0.2,1,0,5,2,1,3.340377859,0,1,0,0,1,1,224,0,24,24,25,66,76,67,22,20,8,0,24,26,23,21,7,8,0,22,0,28,0,0,0,24,21,19,22,16
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.216656608,0.0006035,0.111111111,0,1,0,5,2,0,3.961830635,0,1,0,1,0,0,9,0,25,25,25,66,76,67,25,20,9,0,24,26,23,21,15,9,0,25,0,28,0,0,0,20,20,19,22,25
1,2,5,0,0,3,0,1,1,0,3,1,0,0,0.21626506,0.00060241,0,0,1,0,3,0,2,6.793184735,0,0,0,0,1,1,0,0.926631,26,26,26,69,77,68,26,21,10,0,25,26,16,21,17,10,0,26,0,29,0,0,0,21,25,19,22,26
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.216736905,0.000602047,0.191304348,0.2,1,1,6,6,0,5.233026563,0,0,0,1,0,0,115,0,26,22,26,69,77,68,26,21,10,0,25,26,19,21,15,10,0,25,0,29,0,0,0,18,24,19,22,23
0,1,0,0,0,0,0,1,0,0,1,1,0,0,0.216606498,0.000601685,0.170454545,0,1,0,6,2,1,4.723714965,1,1,0,0,1,1,264,0,25,17,24,66,76,67,25,20,4,0,25,26,16,21,1,6,0,25,0,28,0,0,0,6,23,19,22,12
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.216476248,0.000601323,0.1,0,1,0,6,2,0,4.204546392,1,1,0,1,0,0,10,0,25,25,24,66,76,67,16,20,7,0,25,26,11,21,9,7,0,19,0,28,0,0,0,17,25,19,22,21
1,1,0,0,0,0,0,4,0,0,4,4,0,0,0.216346154,0.000600962,0.169811321,0,1,0,6,2,1,5.017839573,0,0,0,0,1,2,265,1.9015064,25,25,25,66,76,67,25,20,9,0,25,26,18,21,16,9,0,25,0,28,0,0,0,25,25,19,22,25
0,1,0,0,0,0,0,1,0,0,1,1,0,0,0.216816817,0.000600601,0.191111111,0.2,1,1,6,1,1,4.345950948,0,0,0,0,1,1,225,0,24,24,25,66,76,67,24,20,8,0,23,26,16,21,13,8,0,24,0,28,0,0,0,19,23,19,22,19
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.216686675,0.00060024,0.090909091,0,1,0,6,2,0,4.25471406,0,0,0,1,0,0,11,0,25,25,25,66,76,67,25,20,9,0,24,26,19,21,3,9,0,25,0,28,0,0,0,24,24,19,22,24
1,1,0,0,0,0,0,1,0,0,1,1,0,0,0.216556689,0.00059988,0.172932331,0,1,0,6,2,1,4.817482569,0,1,0,0,1,1,266,0,25,25,24,66,76,67,21,20,9,0,25,26,18,21,21,9,0,23,0,28,0,0,0,12,25,19,22,21
0,1,0,0,0,0,0,1,0,0,1,1,0,0,0.217026379,0.00059952,0.190265487,0.2,1,1,6,7,1,6.668814627,0,0,0,0,1,1,226,0,24,24,25,66,76,67,24,20,9,0,24,26,24,21,22,9,0,24,0,28,0,0,0,24,24,19,22,24
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.216924911,0.000595948,0.083333333,0,1,0,6,3,0,5.365752571,0,0,0,1,0,0,12,0,25,21,24,66,76,67,25,20,6,0,24,26,23,21,5,8,0,23,0,28,0,0,0,21,21,19,22,21
0,11,0,0,0,0,0,13,0,0,13,11,0,0,0.216795712,0.000595593,0.176029963,0,1,0,6,0,2,20.52725803,0,1,0,0,1,2,267,2.5417054,25,25,21,66,76,67,25,20,8,0,25,26,16,21,10,8,0,24,0,28,0,0,0,8,25,19,22,21
1,1,0,0,0,0,0,1,0,0,1,1,0,0,0.216666667,0.000595238,0.189427313,0.2,1,0,6,7,1,6.73183817,0,0,0,0,1,1,227,0,25,25,23,66,76,67,24,20,9,0,25,26,20,21,24,9,0,24,0,28,0,0,0,5,25,19,22,24
0,2,39,0,0,0,0,4,4,0,0,3,0,0,0.217132659,0.000594884,0,0,1,1,6,0,1,6.586847225,0,0,0,0,2,2,0,1.6451135,26,22,24,69,77,68,26,21,10,0,26,26,15,21,19,10,0,26,0,29,0,0,0,16,23,19,22,19
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.217003567,0.00059453,0.175373134,0,1,0,6,3,0,3.965909894,0,0,0,1,0,0,268,0,25,25,25,66,76,67,25,20,9,0,22,26,16,21,1,9,0,25,0,28,0,0,0,20,22,19,22,20
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.216745843,0.000593824,0.17472119,0,1,0,6,3,0,3.937800528,0,0,0,1,0,0,269,0,25,24,24,66,76,67,25,20,9,0,24,26,15,21,25,9,0,25,0,28,0,0,0,24,24,19,22,25
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.217210682,0.000593472,0.177777778,0,1,1,6,2,0,3.870449475,0,1,0,1,0,0,270,0,25,24,25,66,76,67,25,20,8,0,25,26,18,21,13,8,0,24,0,28,0,0,0,24,24,19,22,24
0,1,0,0,0,0,0,1,0,0,1,1,0,1,0.217081851,0.00059312,0.177121771,0,1,0,6,2,1,3.726457142,0,1,0,0,1,1,271,0,24,19,24,66,76,67,24,20,9,0,19,26,23,21,6,9,0,25,0,28,0,0,0,15,19,19,22,15
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.216953171,0.000592768,0.333333333,0.2,1,0,6,3,0,5.000957828,0,0,0,1,0,0,6,0,24,24,23,66,76,67,24,20,7,0,24,26,10,21,19,7,0,23,0,28,0,0,0,17,24,19,22,25
0,1,0,0,0,0,0,1,0,0,1,1,1,0,0.216824645,0.000592417,0.176470588,0,1,0,6,7,1,7.202437791,0,0,0,0,1,1,272,0,24,24,24,66,76,67,24,20,9,0,23,26,7,21,11,9,0,24,0,28,0,0,0,20,20,19,22,24
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.21669627,0.000592066,0.175824176,0,1,0,6,2,0,3.850307647,0,1,0,1,0,0,273,0,25,24,25,66,76,67,24,20,9,0,25,26,22,21,13,9,0,25,0,28,0,0,0,24,25,19,22,24
0,1,0,0,0,0,0,2,0,0,2,2,0,1,0.216568047,0.000591716,0.175182482,0,1,0,6,7,2,8.118877465,0,0,0,0,1,2,274,0.954434,25,25,23,66,76,67,25,20,8,0,25,26,10,21,24,8,0,24,0,28,0,0,0,20,25,19,22,24
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.216439976,0.000591366,0.192982456,0.2,1,0,6,3,0,5.66174976,0,0,0,1,0,0,228,0,25,23,20,66,76,67,25,20,9,0,24,26,21,21,25,9,0,25,0,28,0,0,0,18,23,19,22,25
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.216312057,0.000591017,0.285714286,0.2,1,0,6,2,0,3.652765779,0,1,0,1,0,0,7,0,24,24,25,66,76,67,24,20,8,0,23,26,24,21,22,8,0,24,0,28,0,0,0,13,23,19,22,24
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.216184288,0.000590667,0.174545455,0,1,0,6,2,0,3.829646344,0,1,0,1,0,0,275,0,25,25,24,66,76,67,25,20,8,0,25,26,18,21,4,8,0,24,0,28,0,0,0,17,25,19,22,17
0,1,0,0,0,0,1,0,0,0,1,1,0,1,0.216056671,0.000590319,0.173913043,0,1,0,6,7,1,6.562417629,0,0,0,0,1,1,276,0,24,22,23,66,76,67,23,20,6,0,23,26,20,21,8,6,0,22,0,28,0,0,0,21,17,19,22,25
0,1,0,0,0,0,0,6,0,0,6,5,0,0,0.215929204,0.000589971,0.192139738,0.2,1,0,6,7,1,7.284218458,0,0,0,0,1,3,229,2.2150064,25,25,25,66,76,67,25,20,9,0,23,26,24,21,18,9,0,25,0,28,0,0,0,23,23,19,22,23
0,1,0,0,0,0,0,4,0,0,4,3,2,1,0.215801887,0.000589623,0.191304348,0.2,1,0,2,2,1,3.650152669,0,1,0,0,1,3,230,1.9329932,24,19,25,66,76,67,20,20,9,0,24,26,22,21,17,9,0,24,0,28,0,0,0,19,24,19,22,19
1,2,0,0,0,0,0,1,0,0,1,1,0,0,0.21567472,0.000589275,0.173285199,0,1,0,2,0,1,4.79046929,0,1,0,1,1,1,277,0,24,22,25,66,76,67,20,20,9,0,24,26,12,21,20,9,0,24,0,28,0,0,0,19,22,19,22,20
0,2,0,0,0,0,0,1,0,0,1,1,0,1,0.216136631,0.000588928,0.176258993,0,1,1,2,0,1,4.482302051,0,1,0,1,1,1,278,0,25,22,24,66,76,67,24,20,7,0,22,26,24,21,10,9,0,25,0,28,0,0,0,22,17,19,22,17
0,1,0,0,0,0,0,1,0,0,1,1,0,1,0.216009417,0.000588582,0.17562724,0,1,0,2,2,1,5.846084651,0,1,0,0,1,1,279,0,25,24,25,66,76,67,25,20,5,0,25,26,20,21,13,6,0,21,0,28,0,0,0,17,24,19,22,18
0,1,0,0,0,0,0,1,0,0,1,1,0,1,0.215882353,0.000588235,0.175,0,1,0,2,2,1,4.409599432,0,1,0,0,1,1,280,0,25,25,23,66,76,67,20,20,9,0,25,26,21,21,11,9,0,22,0,28,0,0,0,25,20,19,22,16
0,2,0,0,0,0,6,5,0,0,11,9,0,1,0.215755438,0.000587889,0.174377224,0,1,0,2,0,1,8.180704737,0,0,0,0,1,6,281,2.9878945,25,17,25,66,76,67,25,20,7,0,24,26,16,21,19,7,0,25,0,28,0,0,0,17,23,19,22,20
0,1,0,0,0,0,2,2,0,0,4,4,0,1,0.215628672,0.000587544,0.173758865,0,1,0,2,7,2,6.339895953,0,0,0,0,1,2,282,1.8851118,25,21,24,66,76,67,25,20,9,0,21,26,23,21,25,9,0,25,0,28,0,0,0,21,21,19,22,25
0,2,0,0,0,0,0,2,0,0,2,2,0,1,0.215502055,0.000587199,0.173144876,0,1,0,2,0,1,8.013538898,0,0,0,0,1,1,283,0.8453509,25,23,21,66,76,67,25,20,8,0,23,26,17,21,7,8,0,20,0,28,0,0,0,20,23,19,22,22
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.215375587,0.000586854,0.25,0.2,1,0,2,2,0,3.890867712,0,1,0,1,0,0,8,0,23,21,25,66,76,67,23,20,9,0,21,26,23,21,23,9,0,23,0,28,0,0,0,18,21,19,22,23
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.214997071,0.000585823,0.172535211,0,1,0,2,3,0,4.227739829,0,0,0,1,0,0,284,0,25,20,24,66,76,67,20,20,6,0,13,26,24,21,17,8,0,22,0,28,0,0,0,8,13,19,22,19
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.215330603,0.000585138,0,0,1,1,2,3,0,4.697755148,0,0,0,1,0,0,4,0,24,23,23,66,76,67,24,20,9,0,24,26,19,21,17,9,0,24,0,28,0,0,0,23,23,19,22,23
1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.214871194,0.00058548,0.171929825,0,1,0,2,3,0,4.154121163,0,0,0,1,0,0,285,0,25,24,24,66,76,67,25,20,9,0,22,26,14,21,23,9,0,24,0,28,0,0,0,15,20,19,22,24
0,1,0,0,0,0,0,11,0,0,11,11,0,0,0.215204678,0.000584795,0.174825175,0,1,0,2,2,2,5.439349695,0,1,0,0,1,9,286,2.0291312,25,23,24,66,76,67,25,20,9,0,25,26,24,21,1,9,0,25,0,28,0,0,0,23,21,19,22,21
1,1,0,0,0,0,0,1,0,0,1,1,0,1,0.215078901,0.000584454,0.174216028,0,1,0,2,2,1,4.336657409,0,1,0,0,1,1,287,0,21,21,25,66,76,67,21,20,7,0,14,26,21,21,17,7,0,21,0,28,0,0,0,6,13,19,22,19
0,1,0,0,0,0,0,1,0,0,1,1,0,0,0.216326531,0.00058309,0.177083333,0,1,0,2,2,1,4.480799232,0,1,0,0,1,1,288,0,24,20,25,66,76,67,24,20,9,0,20,26,24,21,24,9,0,24,0,28,0,0,0,20,20,19,22,24
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.216200466,0.000582751,0.19047619,0.2,1,0,2,3,0,5.623226518,0,0,0,1,0,0,231,0,24,24,25,66,76,67,24,20,8,0,22,26,14,21,10,8,0,24,0,28,0,0,0,22,22,19,22,24
0,1,0,0,0,0,0,1,0,0,1,1,0,0,0.21653085,0.000582072,0.284090909,0.6,1,1,2,6,1,5.598129479,0,0,0,0,1,1,176,0,25,20,26,69,77,68,25,21,6,0,25,26,24,21,2,8,0,24,0,29,0,0,0,20,20,19,22,21
0,1,24,0,0,0,0,1,1,0,0,1,0,0,0.216860465,0.000581395,0.282485876,0.6,1,1,3,7,1,9.093446138,0,0,0,0,1,1,177,0,23,23,25,67,76,65,23,19,8,0,22,26,23,22,20,9,0,23,0,27,0,0,0,10,22,19,22,20
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.217063262,0.000580383,0.189655172,0.2,1,0,3,3,0,5.29355948,0,0,0,1,0,0,116,0,26,26,26,69,77,68,26,21,10,0,25,26,10,21,21,10,0,26,0,29,0,0,0,18,18,19,22,26
0,1,0,0,0,0,0,2,0,0,2,2,0,0,0.216937355,0.000580046,0.176470588,0,1,0,3,7,2,6.435516176,0,0,0,0,1,2,289,0.4220005,23,23,25,66,76,67,23,20,6,0,23,26,21,21,2,6,0,20,0,28,0,0,0,15,23,19,22,15
